STATION_ID,LAT_DEG,LONG_DEG,YEAR_CONSTRUCTION,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE
S99_05260,25.5561,89.1927,1997.0,TARA,33.2,Rajshahi,Rangpur,Mithapukur,Chengmari,Abliripara,5855833012
S99_05261,25.5812,89.1888,1997.0,TARA,28.7,Rajshahi,Rangpur,Mithapukur,Mayenpur,Generpur,5855883209
S99_05262,25.6347,89.2016,1997.0,TARA,28.7,Rajshahi,Rangpur,Mithapukur,Khoragachh,Rupal,5855861824
S99_05263,25.5943,89.2436,1993.0,HTW,22.6,Rajshahi,Rangpur,Mithapukur,Latifpur,Batasan Latifpur,5855867183
S99_05264,25.5803,89.3186,1998.0,TARA,28.7,Rajshahi,Rangpur,Mithapukur,Kaprikhal,Kismopalal,5855855560
S99_05265,25.59,89.3547,1998.0,TARA,28.7,Rajshahi,Rangpur,Mithapukur,Balarhat,Buruj Jahalia,5855822157
S99_05266,25.5905,89.354,1999.0,HTW,51.8,Rajshahi,Rangpur,Mithapukur,Balarhat,Buruj Jahalia,5855822157
S99_05267,25.6245,89.3564,1998.0,HTW,22.6,Rajshahi,Rangpur,Mithapukur,Bhangni,Raypur,5855827721
S99_05268,25.6612,89.2788,1991.0,HTW,23.8,Rajshahi,Rangpur,Mithapukur,Pairaband,Takia Koshabpur,5855889943
S99_05269,25.6903,89.0311,1991.0,TARA,34.1,Rajshahi,Rangpur,Badarganj,Damodarpur,Amrulbari,5850325019
S99_05270,25.7036,89.0002,1996.0,TARA,27.7,Rajshahi,Rangpur,Badarganj,Radhanagar,Mansinhapur,5850382707
S99_05272,25.6806,88.9909,1994.0,HTW,22.3,Rajshahi,Rangpur,Badarganj,Ramnathpur,Uttar Ramnathpur,5850388995
S99_05273,25.6663,89.0431,1995.0,HTW,18.9,Rajshahi,Rangpur,Badarganj,Badarganj,Badarganj,5850312057
S99_05274,25.6105,89.0169,1980.0,HTW,23.5,Rajshahi,Rangpur,Badarganj,Bishnupur,Dakshin Bishnupur,5850318210
S99_05275,25.6269,89.0966,1979.0,HTW,23.5,Rajshahi,Rangpur,Badarganj,Lohanipara,Kenchabari,5850369468
S99_05276,25.7313,89.0832,1992.0,HTW,25.6,Rajshahi,Rangpur,Badarganj,Madhupur,Santoshpur,5850375899
S99_05277,25.6981,89.1449,1992.0,HTW,14.0,Rajshahi,Rangpur,Badarganj,Gopalpur,Kismat Basantapur,5850331554
S99_05278,25.725,89.2792,1997.0,HTW,67.4,Rajshahi,Rangpur,Rangpur Sadar,Pourashava ward 05,Alam Nagar,5854905045
S99_05279,25.8145,89.1079,1992.0,HTW,26.8,Rajshahi,Rangpur,Taraganj,Ekarchali,Hazipur,5859247422
S99_05280,25.7787,89.0815,1996.0,HTW,23.8,Rajshahi,Rangpur,Taraganj,Hariarkuti,Kismat Menanagar,5859263621
S99_05281,25.7971,88.9569,1992.0,HTW,18.3,Rajshahi,Rangpur,Taraganj,Alampur,Fazilpur,5859215373
S99_05282,25.8108,89.0056,1984.0,HTW,17.7,Rajshahi,Rangpur,Taraganj,Kursha,Kursha,5859231671
S99_05283,25.8101,89.0227,1992.0,HTW,24.1,Rajshahi,Rangpur,Taraganj,Kursha,Kursha,5859231671
S99_05284,25.777,89.0129,1976.0,HTW,30.5,Rajshahi,Rangpur,Taraganj,Sayar,Faridabad,5859279348
S99_05285,25.7768,88.5653,1998.0,HTW,19.5,Rajshahi,Dinajpur,Kaharole,Taragaon,Hatiari,5275694357
S99_05286,25.8108,88.532,1998.0,TARA,26.8,Rajshahi,Dinajpur,Kaharole,Rasulpur,Malihata,5275665578
S99_05287,25.8551,88.539,1977.0,HTW,18.9,Rajshahi,Dinajpur,Kaharole,Dabar,Teghra,5275615955
S99_05288,25.7792,88.6739,1992.0,HTW,22.6,Rajshahi,Dinajpur,Kaharole,Sundarpur,Gar Mallikpur,5275679305
S99_05289,25.7724,88.6399,1972.0,HTW,36.6,Rajshahi,Dinajpur,Kaharole,Ramchandrapur,Parhmoshpur,5275647695
S99_05290,25.8055,88.6061,1991.0,HTW,19.5,Rajshahi,Dinajpur,Kaharole,Mukundapur,Chak Maharan,5275631169
S99_05291,25.6915,88.6749,1995.0,TARA,32.9,Rajshahi,Dinajpur,Dinajpur Sadar,Fazilpur,Maharajpur,5276434497
S99_05292,25.7417,88.7022,1998.0,TARA,32.9,Rajshahi,Dinajpur,Dinajpur Sadar,Sundarban,Kalikapur,5276486377
S99_05293,25.6386,88.6713,1992.0,TARA,32.6,Rajshahi,Dinajpur,Dinajpur Sadar,Shekpura,Uttar Gopalpur,5276477967
S99_05294,25.5412,88.7124,1997.0,TARA,29.9,Rajshahi,Dinajpur,Dinajpur Sadar,Shankarpur,Shankarpur,5276460842
S99_05295,25.5473,88.6751,1995.0,TARA,37.2,Rajshahi,Dinajpur,Dinajpur Sadar,Uthrail,Muligaon,5276494529
S99_05296,25.571,88.623,1993.0,HTW,14.0,Rajshahi,Dinajpur,Dinajpur Sadar,Auliapur,Dakshin Faridpur,5276417179
S99_05297,25.5312,88.6187,1998.0,TARA,32.3,Rajshahi,Dinajpur,Dinajpur Sadar,Askarpur,Jamalpur,5276408340
S99_05298,25.6307,88.6305,1988.0,HTW,39.6,Rajshahi,Dinajpur,Dinajpur Sadar,Pourashava ward 05,Chashipara,5276405241
S99_05299,25.6529,88.6428,1985.0,HTW,28.0,Rajshahi,Dinajpur,Dinajpur Sadar,Chehelgazi,Nayanpur,5276425626
S99_05300,25.9455,88.7222,1982.0,HTW,18.9,Rajshahi,Dinajpur,Khansama,Alokjhari,Basuli,5276015139
S99_05301,25.9083,88.7267,1997.0,HTW,15.2,Rajshahi,Dinajpur,Khansama,Bherbheri,Shahajpur,5276063872
S99_05302,25.8576,88.7438,1984.0,HTW,18.9,Rajshahi,Dinajpur,Khansama,Khamarpara,Duhashuha,5276094453
S99_05303,25.8448,88.7774,1995.0,HTW,21.3,Rajshahi,Dinajpur,Khansama,Angarpara,Pakerhat,5276031820
S99_05304,25.8232,88.7817,1989.0,HTW,18.3,Rajshahi,Dinajpur,Khansama,Goaldihi,Goaldihi,5276079506
S99_05305,25.8008,88.7467,1998.0,HTW,18.3,Rajshahi,Dinajpur,Khansama,Bhubki,Agra,5276047017
S99_05306,25.6536,88.7864,1997.0,HTW,22.6,Rajshahi,Dinajpur,Chirirbandar,Abdulpur,Abdulpur,5273007006
S99_05307,25.6808,88.7689,1994.0,HTW,20.4,Rajshahi,Dinajpur,Chirirbandar,Saintara,Jagannathpur,5273079480
S99_05308,25.7654,88.8125,1994.0,TARA,33.5,Rajshahi,Dinajpur,Chirirbandar,Fatejangpur,Bara Hashinpur,5273047082
S99_05309,25.7712,88.7816,1994.0,HTW,32.0,Rajshahi,Dinajpur,Chirirbandar,Nasratpur,Ranipur,5273063844
S99_05310,25.7063,88.8078,1997.0,HTW,18.9,Rajshahi,Dinajpur,Chirirbandar,Isabpur,Binnakuri,5273055157
S99_05311,25.6289,88.7704,1994.0,HTW,19.2,Rajshahi,Dinajpur,Chirirbandar,Amarpur,Amarpur,5273023020
S99_05312,25.6388,88.7175,1995.0,TARA,29.9,Rajshahi,Dinajpur,Chirirbandar,Auliapukur,Busantapur,5273031102
S99_05313,25.5469,88.7643,1997.0,TARA,25.9,Rajshahi,Dinajpur,Chirirbandar,Bhiail,Rangabari,5273039061
S99_05314,25.5237,88.7601,1995.0,HTW,32.0,Rajshahi,Dinajpur,Chirirbandar,Punatti,Saraswatipur,5273071878
S99_05315,25.394,89.0119,1998.0,TARA,28.3,Rajshahi,Dinajpur,Birampur,Deor,Kanazgari,5271035529
S99_05316,25.4319,88.9685,1993.0,TARA,30.5,Rajshahi,Dinajpur,Birampur,Paliprayagpur,Chandipur,5271083238
S99_05317,25.4285,88.9801,1985.0,HTW,21.9,Rajshahi,Dinajpur,Birampur,Khanpur,Naupukur,5271071704
S99_05318,25.3261,88.9613,1988.0,HTW,22.6,Rajshahi,Dinajpur,Birampur,Katla,Katla,5271059558
S99_05319,25.377,88.9682,1996.0,HTW,13.7,Rajshahi,Dinajpur,Birampur,Birampur,Harekrishnapur,5271023453
S99_05320,25.3791,88.9949,1998.0,TARA,28.3,Rajshahi,Dinajpur,Birampur,Deor,Dosra Palashbari,5271035407
S99_05321,25.4091,89.0553,1996.0,TARA,26.8,Rajshahi,Dinajpur,Nawabganj (Di),Golapganj,Sagunkhola,5276943874
S99_05322,25.428,89.0934,1993.0,TARA,25.3,Rajshahi,Dinajpur,Nawabganj (Di),Binodnagar,Kapaldanra,5276917534
S99_05323,25.3951,89.1088,1997.0,HTW,18.9,Rajshahi,Dinajpur,Nawabganj (Di),Daudpur,Daudpur,5276925294
S99_05324,25.3589,89.1247,1986.0,TARA,25.3,Rajshahi,Dinajpur,Nawabganj (Di),Bhaduria,Nayani Jasira,5276908720
S99_05325,25.3219,89.1594,1996.0,TARA,29.9,Rajshahi,Dinajpur,Nawabganj (Di),Mahmudpur,Lakshmirpur,5276977623
S99_05326,25.3352,89.0453,1995.0,TARA,29.9,Rajshahi,Dinajpur,Nawabganj (Di),Putimara,Dakshin Joydebpur,5276986259
S99_05327,25.5,89.0152,1990.0,HTW,18.9,Rajshahi,Dinajpur,Nawabganj (Di),Joypur,Joypur,5276951468
S99_05328,25.5021,89.0617,1998.0,TARA,28.3,Rajshahi,Dinajpur,Nawabganj (Di),Kushdaha,Khalippur,5276969561
S99_05329,25.3382,89.0033,,TARA,28.3,Rajshahi,Dinajpur,Hakimpur,Khatta Madhabpara,Khatta,5274781583
S99_05330,25.2711,89.0068,1978.0,HTW,22.6,Rajshahi,Dinajpur,Hakimpur,Hili Hakimpur,Basudebpur,5274754115
S99_05331,24.8099,88.9349,1995.0,DTW,30.0,Rajshahi,Naogaon,Naogaon Sadar,Pourashava ward 01,Chak Enayet,5646001232
S99_05332,24.8075,88.9375,1995.0,mini TARA,31.7,Rajshahi,Naogaon,Naogaon Sadar,Pourashava ward 01,Chak Dev,5646001165
S99_05333,24.8465,88.9229,1996.0,TARA,29.9,Rajshahi,Naogaon,Naogaon Sadar,Baktiarpur,Barunkandi,5646007080
S99_05334,24.8871,88.9145,1997.0,HTW,31.7,Rajshahi,Naogaon,Naogaon Sadar,Kirtipur,Kirtipur,5646073615
S99_05335,24.8987,88.8852,1992.0,TARA,34.4,Rajshahi,Naogaon,Naogaon Sadar,Barshail,Barshail,5646021139
S99_05336,24.8144,88.8806,1996.0,TARA,39.0,Rajshahi,Naogaon,Naogaon Sadar,Dubalhati,Pirojpur,5646051843
S99_05337,24.8524,88.8825,1999.0,HTW,33.8,Rajshahi,Naogaon,Naogaon Sadar,Hapania,Ekdala,5646058375
S99_05338,24.8345,88.9451,1998.0,TARA,37.5,Rajshahi,Naogaon,Naogaon Sadar,Tilakpur,Kadoa,5646094535
S99_05339,24.7796,88.9536,1995.0,TARA,34.1,Rajshahi,Naogaon,Naogaon Sadar,Chandipur,Simulia,5646043948
S99_05340,24.7994,88.9638,1997.0,TARA,25.3,Rajshahi,Naogaon,Naogaon Sadar,Boalia,Dogachhia,5646029358
S99_05341,24.9227,88.9029,1976.0,HTW,29.9,Rajshahi,Naogaon,Badalgachhi,Balubhara,Mirzapur,5640631665
S99_05342,24.9651,88.8986,1982.0,HTW,24.4,Rajshahi,Naogaon,Badalgachhi,Badalgachhi,Badalgachhi,5640621040
S99_05343,24.9651,88.9033,1992.0,TARA,27.4,Rajshahi,Naogaon,Badalgachhi,Adhaipur,Senpara,5640610902
S99_05344,24.9734,88.966,1990.0,TARA,29.0,Rajshahi,Naogaon,Badalgachhi,Kola,Adityapur,5640663112
S99_05345,24.9295,88.9672,1986.0,HTW,15.2,Rajshahi,Naogaon,Badalgachhi,Bilasbari,Halud Dihar,5640642377
S99_05346,24.9297,88.9679,1997.0,HTW,36.6,Rajshahi,Naogaon,Badalgachhi,Bilasbari,Halud Dihar,5640642377
S99_05347,25.0281,88.976,1996.0,TARA,29.9,Rajshahi,Naogaon,Badalgachhi,Jagadishpur,Malancha,5640652649
S99_05348,24.9944,88.9697,1996.0,TARA,34.1,Rajshahi,Naogaon,Badalgachhi,Mithapur,Hakimpur,5640684373
S99_05349,24.991,88.9303,1989.0,TARA,29.9,Rajshahi,Naogaon,Badalgachhi,Mathurapur,Faizabad,5640673316
S99_05350,24.9093,88.7466,1997.0,TARA,32.0,Rajshahi,Naogaon,Mahadebpur,Mahadevpur,Mahadevpur,5645066693
S99_05351,24.9124,88.7404,1994.0,HTW,27.1,Rajshahi,Naogaon,Mahadebpur,Khajur,Kunjaban,5645057615
S99_05352,24.9219,88.7077,1999.0,HTW,32.0,Rajshahi,Naogaon,Mahadebpur,Khajur,Khajur,5645057567
S99_05353,24.9533,88.7178,1989.0,HTW,27.1,Rajshahi,Naogaon,Mahadebpur,Hatur,Mahisbathan,5645047654
S99_05354,24.889,88.701,1999.0,TARA,28.0,Rajshahi,Naogaon,Mahadebpur,Chandash,Bagdob,5645019061
S99_05355,24.9473,88.7424,1996.0,HTW,22.6,Rajshahi,Naogaon,Mahadebpur,Enayetpur,Enayetpur,5645038382
S99_05356,24.8876,88.738,1999.0,HTW,27.1,Rajshahi,Naogaon,Mahadebpur,Uttargram,Dohali,5645095366
S99_05357,24.8492,88.7363,1998.0,TARA,28.3,Rajshahi,Naogaon,Mahadebpur,Safapur,Paharpur,5645085764
S99_05358,24.8629,88.8418,1996.0,HTW,21.0,Rajshahi,Naogaon,Mahadebpur,Bhimpur,Bhimpur,5645009152
S99_05359,24.6017,88.932,1998.0,TARA,35.1,Rajshahi,Naogaon,Atrai,Ahshanganj,Brojapur,5640310224
S99_05360,24.6241,88.9855,1997.0,TARA,34.4,Rajshahi,Naogaon,Atrai,Bonpara,Bhopara,5640321160
S99_05361,24.6253,89.0404,1998.0,TARA,35.1,Rajshahi,Naogaon,Atrai,Maniary,Naoduli,5640363718
S99_05362,24.6625,88.9017,1991.0,TARA,29.9,Rajshahi,Naogaon,Atrai,Kalikapur,Salua,5640352860
S99_05363,24.6638,88.9036,1993.0,HTW,19.8,Rajshahi,Naogaon,Atrai,Kalikapur,Salua,5640352860
S99_05364,24.6758,88.8758,1996.0,TARA,34.7,Rajshahi,Naogaon,Atrai,Hatkalupara,Nandanali,5640342699
S99_05365,24.5888,89.0223,1993.0,TARA,34.4,Rajshahi,Naogaon,Atrai,Bisha,Islamgathi,5640331442
S99_05366,24.607,88.9771,1995.0,TARA,34.4,Rajshahi,Naogaon,Atrai,Panchupur,Pathailjhala,5640373776
S99_05367,24.6379,88.9406,1996.0,HTW,31.7,Rajshahi,Naogaon,Atrai,Sahagola,Rasulpur,5640384828
S99_05368,24.8288,88.5688,1995.0,TARA,29.9,Rajshahi,Naogaon,Niamatpur,Niamatpur,Balahair,5646952071
S99_05369,24.803,88.5315,1994.0,TARA,29.9,Rajshahi,Naogaon,Niamatpur,Srimantapur,Bhadfanda,5646984161
S99_05370,24.8053,88.5054,1987.0,TARA,34.4,Rajshahi,Naogaon,Niamatpur,Parail,Jhinarpur,5646963483
S99_05371,24.8101,88.4695,1978.0,HTW,40.5,Rajshahi,Naogaon,Niamatpur,Rasulpur,Gangair,5646973396
S99_05372,24.8549,88.4394,1978.0,HTW,44.2,Rajshahi,Naogaon,Niamatpur,Rasulpur,Chaura Samaspur,5646973241
S99_05373,24.8253,88.6138,1990.0,TARA,34.7,Rajshahi,Naogaon,Niamatpur,Bhabicha,Bhabanipur,5646921154
S99_05374,24.8652,88.6213,1996.0,TARA,29.9,Rajshahi,Naogaon,Niamatpur,Bhabicha,Nakol,5646921734
S99_05375,24.8901,88.6353,1998.0,TARA,39.0,Rajshahi,Naogaon,Niamatpur,Chandannagar,Chhatra,5646931247
S99_05376,25.1429,88.5554,1991.0,HTW,42.7,Rajshahi,Naogaon,Sapahar,Shiranti,Bhuil,5648679178
S99_05377,25.1258,88.5839,1978.0,HTW,59.4,Rajshahi,Naogaon,Sapahar,Sapahar,Joypur,5648671471
S99_05378,25.0983,88.5299,1996.0,HTW,45.7,Rajshahi,Naogaon,Sapahar,Goala,Nischintapur,5648639725
S99_06001,24.4874,90.9998,1978.0,HTW,73.8,Dhaka,Kishoreganj,Itna,Baribari,Simulbak,3483325894
S99_06002,24.6191,91.1199,1976.0,HTW,74.7,Dhaka,Kishoreganj,Itna,Gazipur,Pachhat,3483327816
S99_06003,24.5582,91.1131,1978.0,HTW,68.6,Dhaka,Kishoreganj,Itna,Dhanpur,Jayanshahi Sahila,3483343459
S99_06004,24.5266,91.1008,1998.0,HTW,72.5,Dhaka,Kishoreganj,Itna,Itna,Itna,3483351443
S99_06005,24.5552,91.01,1985.0,HTW,65.5,Dhaka,Kishoreganj,Itna,Badla,Thaneswar,3483317961
S99_06006,24.5834,90.9794,1994.0,HTW,65.5,Dhaka,Kishoreganj,Itna,Raituti,Pachasia,3483394752
S99_06008,24.4969,91.0536,1998.0,HTW,73.2,Dhaka,Kishoreganj,Itna,Elongjuri,Kaktengar,3483308501
S99_06009,24.4901,91.0689,1976.0,HTW,68.9,Dhaka,Kishoreganj,Mithamain,Gopedishi,Aula,3485928014
S99_06010,24.4495,91.0812,1974.0,HTW,71.6,Dhaka,Kishoreganj,Mithamain,Dhaki,Dhaki,3485934326
S99_06011,24.4002,91.0644,1986.0,HTW,73.2,Dhaka,Kishoreganj,Mithamain,Mithamoin,Mithamoin,3485966686
S99_06012,24.4122,91.1335,1996.0,HTW,73.2,Dhaka,Kishoreganj,Mithamain,Keorjore,Telikhai,3485977953
S99_06013,24.3992,91.1168,1982.0,HTW,76.2,Dhaka,Kishoreganj,Mithamain,Ghagura,Ghagura,3485919336
S99_06014,24.1662,90.9259,1990.0,HTW,56.4,Dhaka,Kishoreganj,Kuliarchar,Kuliarchar,Kuliachar,3485447605
S99_06015,24.1586,90.9326,1986.0,DTW,115.8,Dhaka,Kishoreganj,Kuliarchar,Kuliarchar,Kuliachar,3485447605
S99_06016,24.1883,90.9133,1998.0,HTW,81.7,Dhaka,Kishoreganj,Kuliarchar,Ramdi,Ramdi,3485471886
S99_06017,24.1689,90.8376,1996.0,HTW,72.5,Dhaka,Kishoreganj,Kuliarchar,Gobaria Abdullahpur,Gobaria Abdullahpur,3485435432
S99_06018,24.1413,90.8733,1996.0,HTW,68.0,Dhaka,Kishoreganj,Kuliarchar,Shalua,Domrakanda,3485483346
S99_06019,24.1227,90.919,1998.0,HTW,72.5,Dhaka,Kishoreganj,Kuliarchar,Chhaysuti,Chhaysuti,3485411259
S99_06020,24.1599,90.9151,1998.0,TARA,80.8,Dhaka,Kishoreganj,Kuliarchar,Kuliarchar,Kutubpur,3485447648
S99_06021,24.1334,90.9304,1998.0,TARA,69.5,Dhaka,Kishoreganj,Kuliarchar,Kuliarchar,Tatarkandi,3485447994
S99_06022,24.2784,90.8246,1974.0,HTW,54.9,Dhaka,Kishoreganj,Katiadi,Mumurdia,Mumurdia,3484585704
S99_06023,24.2509,90.7964,1986.0,DTW,103.6,Dhaka,Kishoreganj,Katiadi,Katiadi,Katiadi,3484557621
S99_06024,24.3265,90.8923,1974.0,HTW,46.3,Dhaka,Kishoreganj,Katiadi,Kargaon,Kargaon Konapora,3484547611
S99_06025,24.3392,90.8274,1990.0,HTW,80.2,Dhaka,Kishoreganj,Katiadi,Sahasram Dhuldia,Gachihata,3484595424
S99_06026,24.3403,90.8012,1993.0,HTW,59.4,Dhaka,Kishoreganj,Katiadi,Banagram,Banagram,3484519114
S99_06027,24.2775,90.7822,1973.0,HTW,54.9,Dhaka,Kishoreganj,Katiadi,Achmita,Achmita,3484509010
S99_06028,24.2508,90.7968,1992.0,HTW,21.9,Dhaka,Kishoreganj,Katiadi,Katiadi,Katiadi,3484557621
S99_06029,24.3225,90.9305,1980.0,HTW,86.9,Dhaka,Kishoreganj,Nikli,Nikhli,Saitdhar,3487676854
S99_06030,24.3125,90.9145,1974.0,HTW,76.2,Dhaka,Kishoreganj,Nikli,Jaraitala,Rudharpudda,3487647812
S99_06031,24.3685,90.9184,1980.0,HTW,76.2,Dhaka,Kishoreganj,Nikli,Karpasha,Karpasha,3487657532
S99_06032,24.3743,90.9798,1975.0,HTW,68.6,Dhaka,Kishoreganj,Nikli,Singpur,Tengaria,3487685966
S99_06033,24.2669,90.9492,1990.0,HTW,73.2,Dhaka,Kishoreganj,Nikli,Gurai,Gurai,3487638378
S99_06034,24.2868,91.0845,1983.0,HTW,70.7,Dhaka,Kishoreganj,Austagram,Kastail,Kastail,3480271623
S99_06035,24.2706,91.0947,1998.0,HTW,73.2,Dhaka,Kishoreganj,Austagram,Deoghar,Sabhianagar,3480247944
S99_06036,24.2568,91.1082,1997.0,HTW,71.6,Dhaka,Kishoreganj,Austagram,Bangal Para,Ashtagram,3480235843
S99_06037,24.2751,91.1112,1993.0,HTW,73.2,Dhaka,Kishoreganj,Austagram,Ashtagram,Ashtagram,3480223067
S99_06038,24.2723,91.1043,1995.0,HTW,36.6,Dhaka,Kishoreganj,Austagram,Ashtagram,Ashtagram,3480223067
S99_06041,24.4648,90.8734,,DTW,100.6,Dhaka,Kishoreganj,Karimganj,Karimganj,Karimganj,3484269456
S99_06042,24.464,90.8684,1974.0,HTW,71.9,Dhaka,Kishoreganj,Karimganj,Karimganj,Karimganj,3484269456
S99_06043,24.3692,90.8672,1992.0,HTW,57.0,Dhaka,Kishoreganj,Karimganj,Gujadia,Gujadia,3484234304
S99_06044,24.4798,90.9465,1997.0,HTW,77.4,Dhaka,Kishoreganj,Karimganj,Sutarpara,Uttar Ganeshpur,3484294983
S99_06045,24.4752,90.9316,1996.0,HTW,71.9,Dhaka,Kishoreganj,Karimganj,Niamatpur,Rauha,3484277807
S99_06046,24.2824,90.6382,1996.0,HTW,50.3,Dhaka,Mymensingh,Gafargaon,Tengaba,Tengaba,3612288265
S99_06047,24.3371,90.6198,1992.0,TARA,82.3,Dhaka,Mymensingh,Gafargaon,Datterbazar,Birai,3612218226
S99_06048,24.3866,90.5374,1998.0,HTW,54.9,Dhaka,Mymensingh,Gafargaon,Masakhali,Masakhali,3612244689
S99_06049,24.3874,90.551,1999.0,TARA,70.1,Dhaka,Mymensingh,Gafargaon,Langair,Datter Monpara,3612237354
S99_06050,24.3934,90.5736,1998.0,TARA,73.2,Dhaka,Mymensingh,Gafargaon,Longair,Maijbari,3612237674
S99_06051,24.4284,90.5665,1989.0,TARA,51.8,Dhaka,Mymensingh,Gafargaon,Gaffargaon,Uthari,3612225985
S99_06052,24.4284,90.5665,1974.0,DTW,140.2,Dhaka,Mymensingh,Gafargaon,Gaffargaon,Uthari,3612225985
S99_06053,24.4485,90.5595,1995.0,HTW,54.9,Dhaka,Mymensingh,Gafargaon,Salti,Silani,3612282935
S99_06054,24.4517,90.5181,1999.0,HTW,59.1,Dhaka,Mymensingh,Gafargaon,Jessora,Gandagram,3612231438
S99_06055,24.4471,90.3133,1998.0,TARA,55.8,Dhaka,Mymensingh,Bhaluka,Meduary,Lohabari,3611377606
S99_06056,24.4477,90.2792,1995.0,TARA,66.1,Dhaka,Mymensingh,Bhaluka,Uthura,Narangi,3611394754
S99_06057,24.4144,90.3832,1991.0,TARA,57.3,Dhaka,Mymensingh,Bhaluka,Mallikbari,Bhandabo,3611369137
S99_06058,24.3075,90.3178,1985.0,TARA,53.3,Dhaka,Mymensingh,Bhaluka,Kachina,Kachina,3611360468
S99_06059,24.3273,90.3824,1998.0,TARA,65.2,Dhaka,Mymensingh,Bhaluka,Habirbari,Habirbari,3611351365
S99_06060,24.4351,90.4602,1994.0,TARA,61.6,Dhaka,Mymensingh,Bhaluka,Dhitpur,Dhitpur,3611343320
S99_06061,24.4165,90.4463,1995.0,TARA,70.1,Dhaka,Mymensingh,Bhaluka,Birunia,Goair,3611325354
S99_06062,24.4165,90.4463,1978.0,DTW,91.4,Dhaka,Mymensingh,Bhaluka,Birunia,Goair,3611325354
S99_06063,24.4067,90.3918,1997.0,TARA,68.3,Dhaka,Mymensingh,Bhaluka,Bhaluka,Bhaluka,3611308125
S99_06064,24.6451,90.3971,1998.0,TARA,57.0,Dhaka,Mymensingh,Trishal,Bailar,Bailar,3619409122
S99_06065,24.6259,90.4191,1990.0,TARA,57.9,Dhaka,Mymensingh,Trishal,Kanthal,Kanthal,3619457626
S99_06066,24.5831,90.3913,1998.0,TARA,58.5,Dhaka,Mymensingh,Trishal,Trishal,Trishal,3619485994
S99_06067,24.5852,90.3919,1990.0,DTW,94.5,Dhaka,Mymensingh,Trishal,Trishal,Trishal,3619485994
S99_06068,24.5426,90.3429,1998.0,TARA,57.9,Dhaka,Mymensingh,Trishal,Mathbari,Mathbari,3619465682
S99_06069,24.5617,90.5143,1995.0,TARA,63.4,Dhaka,Mymensingh,Trishal,Balipara,Beara,3619419218
S99_06070,24.611,90.498,1994.0,TARA,63.4,Dhaka,Mymensingh,Trishal,Kanihari,Bear Ata,3619447231
S99_06071,24.4812,90.3522,1998.0,TARA,53.3,Dhaka,Mymensingh,Trishal,Mokshapur,Mokshapur,3619471707
S99_06072,24.3712,90.3992,1998.0,TARA,70.1,Dhaka,Mymensingh,Trishal,Amirabari,Amirabari,3619405032
S99_06073,24.8416,90.559,1991.0,TARA,68.6,Dhaka,Mymensingh,Gouripur,Shidla,Manali,3612385669
S99_06074,24.8438,90.58,1988.0,HTW,61.0,Dhaka,Mymensingh,Gouripur,Mailakanda,Mailakanda,3612349591
S99_06075,24.7361,90.5047,1998.0,TARA,54.9,Dhaka,Mymensingh,Gouripur,Dhakakohla,Chandapara,3612327176
S99_06076,24.7295,90.5499,1994.0,TARA,70.1,Dhaka,Mymensingh,Gouripur,Ramgopalpur,Ramgopalpur,3612372792
S99_06077,24.7561,90.5994,1996.0,HTW,17.1,Dhaka,Mymensingh,Gouripur,Bokainagar,Diupara,3612322294
S99_06078,24.759,90.6342,1967.0,HTW,39.6,Dhaka,Mymensingh,Gouripur,Achintapur,Bakarkona,3612304034
S99_06079,24.7652,90.6662,1976.0,HTW,51.8,Dhaka,Mymensingh,Gouripur,Maoha,Bhutiarkanda,3612358126
S99_06080,24.7528,90.5746,1989.0,HTW,67.1,Dhaka,Mymensingh,Gouripur,Paurashava ward 3,Kalipur Bazar,3612331424
S99_06081,24.7717,90.5702,1994.0,HTW,36.6,Dhaka,Mymensingh,Gouripur,Gouripur,Gabhisimul,3612331317
S99_06082,24.5716,90.6886,1989.0,HTW,11.0,Dhaka,Mymensingh,Nandail,Nandail,Nandail,3617271720
S99_06083,24.5716,90.6886,1984.0,DTW,94.5,Dhaka,Mymensingh,Nandail,Nandail,Nandail,3617271720
S99_06084,24.584,90.7353,1996.0,TARA,91.4,Dhaka,Mymensingh,Nandail,Chandipasha,Basati,3617223122
S99_06085,24.5745,90.7964,1992.0,TARA,60.4,Dhaka,Mymensingh,Nandail,Rajgati,Uluhati,3617279982
S99_06086,24.5799,90.7492,1996.0,TARA,78.0,Dhaka,Mymensingh,Nandail,Gangail,Pankerhati,3617231781
S99_06087,24.5368,90.7491,1997.0,TARA,68.6,Dhaka,Mymensingh,Nandail,Musuli,Musuli,3617263701
S99_06088,24.5311,90.704,1997.0,HTW,54.9,Dhaka,Mymensingh,Nandail,Singrail,Udang Nadhyapur,3617294976
S99_06089,24.5757,90.6203,1997.0,TARA,73.2,Dhaka,Mymensingh,Nandail,Moazzempur,Saidgaon,3617255885
S99_06090,24.5431,90.5609,1996.0,TARA,76.2,Dhaka,Mymensingh,Nandail,Betagair,Bir Kamatkhali,3617215170
S99_06091,24.7482,90.3921,1993.0,TARA,52.7,Dhaka,Mymensingh,Mymensingh Sadar,Akua,Akua,3615210014
